present_only_in,from_bus,to_bus,circuit_id,row_count
gpu,19124,19102,1,1
gpu,19124,19125,1,1
gpu,19126,19369,1,1
gpu,19127,19128,1,1
gpu,19127,19130,1,1
gpu,19127,19348,1,1
gpu,19129,19130,1,1
gpu,19130,19052,1,1
gpu,19130,19224,1,1
gpu,19130,19348,1,1
gpu,19131,19017,1,1
gpu,19131,19130,1,1
gpu,19132,19133,1,1
gpu,19132,19348,1,1
gpu,19135,19134,1,1
gpu,19135,19137,1,1
gpu,19136,19135,1,1
gpu,19136,19358,1,1
gpu,19137,19023,1,1
gpu,19137,19144,1,1
gpu,19137,19355,1,1
gpu,19138,19140,1,1
gpu,19139,19138,1,1
gpu,19139,19225,1,1
gpu,19140,19143,1,1
gpu,19140,19373,1,1
gpu,19141,19143,1,1
gpu,19142,19123,1,1
gpu,19142,19141,1,1
gpu,19142,19225,1,1
gpu,19145,19217,1,1
gpu,19145,25581,1,1
gpu,19146,19148,1,1
gpu,19147,19146,1,1
gpu,19147,25861,1,1
gpu,19149,19151,1,1
gpu,19149,19156,1,1
gpu,19149,31150,1,1
gpu,19150,19149,1,1
gpu,19150,19152,1,1
gpu,19152,19220,1,1
gpu,19153,19155,1,1
gpu,19153,19156,1,1
gpu,19154,19152,1,1
gpu,19154,19153,1,1
gpu,19154,19218,1,1
gpu,19156,19217,1,1
gpu,19156,19253,1,1
gpu,19157,25723,1,1
gpu,19157,31168,1,1
gpu,19158,19154,1,1
gpu,19158,19159,1,1
gpu,19158,19161,1,1
gpu,19160,19161,1,1
gpu,19160,19162,1,1
gpu,19163,19220,1,1
gpu,19164,19166,1,1
gpu,19164,19167,1,1
gpu,19165,19164,1,1
gpu,19166,11270,1,1
gpu,19166,19046,1,1
gpu,19169,19161,1,1
gpu,19169,25429,1,1
gpu,19170,19172,1,1
gpu,19171,19170,1,1
gpu,19171,19206,1,1
gpu,19173,19174,1,1
gpu,19174,19171,1,1
gpu,19174,19176,1,1
gpu,19175,19177,1,1
gpu,19176,19175,1,1
gpu,19176,19183,1,1
gpu,19178,19177,1,1
gpu,19178,19307,1,1
gpu,19178,71323,1,1
gpu,19179,19176,1,1
gpu,19179,71323,1,1
gpu,19180,71323,1,1
gpu,19182,19183,1,1
gpu,19184,19079,1,1
gpu,19185,19208,1,1
gpu,19185,19298,1,1
gpu,19186,19187,1,1
gpu,19189,19190,1,1
gpu,19191,19193,1,1
gpu,19191,19200,1,1
gpu,19192,19191,1,1
gpu,19194,19196,1,1
gpu,19194,19197,1,1
gpu,19195,19187,1,1
gpu,19195,19194,1,1
gpu,19197,19191,1,1
gpu,19197,19207,1,1
gpu,19198,19200,1,1
gpu,19199,19198,1,1
gpu,19199,19202,1,1
gpu,19200,19170,1,1
gpu,19200,19177,1,1
gpu,19200,19317,1,1
gpu,19201,19187,1,1
gpu,19201,19192,1,1
gpu,19202,19188,1,1
gpu,19202,19203,1,1
gpu,19204,19205,1,1
gpu,19207,19209,1,1
gpu,19208,19189,1,1
gpu,19208,19207,1,1
gpu,19210,19213,1,1
gpu,19211,19210,1,1
gpu,19211,19214,1,1
gpu,19211,19215,1,1
gpu,19212,11007,1,1
gpu,19212,19211,1,1
gpu,19212,19279,1,1
gpu,19213,19379,1,1
gpu,19215,19385,1,1
gpu,19216,19219,1,1
gpu,19217,19216,1,1
gpu,19217,19253,1,1
gpu,19218,19217,1,1
gpu,19220,19238,1,1
gpu,19220,71324,1,1
gpu,19221,71324,1,1
gpu,19222,71324,1,1
gpu,19224,19052,1,1
gpu,19224,19132,1,1
gpu,19225,19024,1,1
gpu,19225,19123,1,1
gpu,19225,71325,1,1
gpu,19226,71325,1,1
gpu,19227,71325,1,1
gpu,19229,19232,1,1
gpu,19229,19233,1,1
gpu,19229,19235,1,1
gpu,19230,19034,1,1
gpu,19230,19229,1,1
gpu,19230,19234,1,1
gpu,19231,19230,1,1
gpu,19235,19255,1,1
gpu,19236,19241,1,1
gpu,19236,19242,1,1
gpu,19236,19243,1,1
gpu,19236,19244,1,1
gpu,19236,19245,1,1
gpu,19236,19246,1,1
gpu,19236,19247,1,1
gpu,19236,19248,1,1
gpu,19236,19249,1,1
gpu,19236,19250,1,1
gpu,19236,19251,1,1
gpu,19236,19252,1,1
gpu,19236,19255,1,1
gpu,19236,71326,1,1
gpu,19237,19253,1,1
gpu,19237,19254,1,1
gpu,19237,71326,1,1
gpu,19238,19218,1,1
gpu,19238,19237,1,1
gpu,19239,71326,1,1
gpu,19255,19216,1,1
gpu,19256,19260,1,1
gpu,19256,19261,1,1
gpu,19256,19262,1,1
gpu,19257,19166,1,1
gpu,19257,19256,1,1
gpu,19257,19266,1,1
gpu,19258,19257,1,1
gpu,19258,19259,1,1
gpu,19258,19275,1,1
gpu,19263,19264,1,1
gpu,19263,19265,1,1
gpu,19263,19266,1,1
gpu,19263,19267,1,1
gpu,19268,19270,1,1
gpu,19269,19145,1,1
gpu,19269,19146,1,1
gpu,19269,19268,1,1
gpu,19270,19216,1,1
gpu,19270,25897,1,1
gpu,19271,19272,1,1
gpu,19271,19273,1,1
gpu,19271,19274,1,1
gpu,19271,19275,1,1
gpu,19271,19276,1,1
gpu,19277,19278,1,1
gpu,19277,19279,1,1
gpu,19277,19280,1,1
gpu,19279,19017,1,1
gpu,19281,19020,1,1
gpu,19281,31011,1,1
gpu,19282,19283,1,1
gpu,19282,19284,1,1
gpu,19282,19285,1,1
gpu,19282,19286,1,1
gpu,19282,19287,1,1
gpu,19282,19288,1,1
gpu,19288,19110,1,1
gpu,19289,19293,1,1
gpu,19289,19294,1,1
gpu,19289,19295,1,1
gpu,19289,71327,1,1
gpu,19290,19188,1,1
gpu,19290,19205,1,1
gpu,19290,71327,1,1
gpu,19291,71327,1,1
gpu,19294,19170,1,1
gpu,19296,19299,1,1
gpu,19296,19300,1,1
gpu,19296,19301,1,1
gpu,19296,19302,1,1
gpu,19296,19303,1,1
gpu,19296,19304,1,1
gpu,19296,19305,1,1
gpu,19296,19306,1,1
gpu,19297,19296,1,1
gpu,19297,19307,1,1
gpu,19298,19297,1,1
gpu,19305,19328,1,1
gpu,19307,19197,1,1
gpu,19308,19309,1,1
gpu,19309,19031,1,1
gpu,19309,19275,1,1
gpu,19310,19311,1,1
gpu,19310,19312,1,1
gpu,19310,19313,1,1
gpu,19310,19314,1,1
gpu,19310,19315,1,1
gpu,19314,19275,1,1
gpu,19314,19309,1,1
gpu,19316,19321,1,1
gpu,19316,19322,1,1
gpu,19316,19323,1,1
gpu,19316,19324,1,1
gpu,19316,19325,1,1
gpu,19316,19328,1,1
gpu,19316,19329,1,1
gpu,19316,19330,1,1
gpu,19316,19331,1,1
gpu,19316,71328,1,1
gpu,19317,19316,1,1
gpu,19317,19326,1,1
gpu,19317,19327,1,1
gpu,19318,71328,1,1
gpu,19319,71328,1,1
gpu,19328,19057,1,1
gpu,19332,19340,1,1
gpu,19332,19341,1,1
gpu,19332,19342,1,1
gpu,19332,19344,1,1
gpu,19332,71329,1,1
gpu,19333,19343,1,1
gpu,19333,19345,1,1
gpu,19333,71329,1,1
gpu,19334,19100,1,1
gpu,19334,19124,1,1
gpu,19334,19333,1,1
gpu,19334,71330,1,1
gpu,19335,71329,1,1
gpu,19337,71330,1,1
gpu,19338,71330,1,1
gpu,19344,19057,1,1
gpu,19344,19351,1,1
gpu,19346,19349,1,1
gpu,19346,19350,1,1
gpu,19346,19351,1,1
gpu,19347,19346,1,1
gpu,19347,19352,1,1
gpu,19348,19224,1,1
gpu,19348,19347,1,1
gpu,19351,19134,1,1
gpu,19352,19050,1,1
gpu,19353,19355,1,1
gpu,19353,19356,1,1
gpu,19353,19357,1,1
gpu,19354,19353,1,1
gpu,19355,19010,1,1
gpu,19359,19363,1,1
gpu,19359,19364,1,1
gpu,19359,19365,1,1
gpu,19359,19366,1,1
gpu,19359,19367,1,1
gpu,19359,71331,1,1
gpu,19360,71331,1,1
gpu,19361,71331,1,1
gpu,19365,19088,1,1
gpu,19365,19230,1,1
gpu,19368,19373,1,1
gpu,19368,19374,1,1
gpu,19368,19375,1,1
gpu,19368,71332,1,1
gpu,19369,19288,1,1
gpu,19369,19372,1,1
gpu,19369,71332,1,1
gpu,19370,71332,1,1
gpu,19373,19121,1,1
gpu,19376,19378,1,1
gpu,19376,19379,1,1
gpu,19376,19380,1,1
gpu,19377,19215,1,1
gpu,19377,19376,1,1
gpu,19377,19385,1,1
gpu,19379,19262,1,1
gpu,19381,19385,1,1
gpu,19381,71333,1,1
gpu,19382,19279,1,1
gpu,19382,71333,1,1
gpu,19383,71333,1,1
gpu,19385,19019,1,1
gpu,21001,21005,1,1
gpu,21001,21006,1,1
gpu,21001,71334,1,1
gpu,21002,63116,1,1
gpu,21002,63251,1,1
gpu,21002,63258,1,1
gpu,21002,63317,1,1
gpu,21002,71334,1,1
gpu,21003,71334,1,1
gpu,21007,22106,1,1
gpu,21008,21010,1,1
gpu,21009,21008,1,1
gpu,21009,21191,1,1
gpu,21010,21184,1,1
gpu,21011,21012,1,1
gpu,21012,21439,1,1
gpu,21013,21014,1,1
gpu,21014,21050,1,1
gpu,21014,21061,1,1
gpu,21014,21312,1,1
gpu,21015,21059,1,1
gpu,21015,21231,1,1
gpu,21016,21031,1,1
gpu,21016,21357,1,1
gpu,21017,21056,1,1
gpu,21017,21324,1,1
gpu,21018,21020,1,1
gpu,21018,21076,1,1
gpu,21018,21081,1,1
gpu,21018,63252,1,1
gpu,21019,21018,1,1
gpu,21021,21022,1,1
gpu,21021,63277,1,1
gpu,21023,21025,1,1
gpu,21024,21023,1,1
gpu,21024,21332,1,1
gpu,21025,21335,1,1
gpu,21025,63242,1,1
gpu,21026,21028,1,1
gpu,21027,21026,1,1
gpu,21027,63153,1,1
gpu,21027,63168,1,1
gpu,21027,63241,1,1
gpu,21027,63267,1,1
gpu,21027,63269,1,1
gpu,21028,21334,1,1
gpu,21029,21007,1,1
gpu,21029,21312,1,1
gpu,21030,21031,1,1
gpu,21030,21032,1,1
gpu,21031,21418,1,1
gpu,21033,63257,1,1
gpu,21034,21037,1,1
gpu,21035,21034,1,1
gpu,21036,21025,1,1
gpu,21036,21035,1,1
gpu,21036,21317,1,1
gpu,21038,21039,1,1
gpu,21038,21250,1,1
gpu,21038,63236,1,1
gpu,21040,21042,1,1
gpu,21040,21043,1,1
gpu,21041,21040,1,1
gpu,21041,63251,1,1
gpu,21041,63313,1,1
gpu,21043,21005,1,1
gpu,21043,21044,1,1
gpu,21043,21065,1,1
gpu,21044,21045,1,1
gpu,21044,21245,1,1
gpu,21046,71335,1,1
gpu,21047,21924,1,1
gpu,21047,71335,1,1
gpu,21048,71335,1,1
gpu,21051,21053,1,1
gpu,21052,21051,1,1
gpu,21052,21240,1,1
gpu,21052,21924,1,1
gpu,21052,63289,1,1
gpu,21052,63312,1,1
gpu,21054,21057,1,1
gpu,21054,21058,1,1
gpu,21055,21035,1,1
gpu,21055,21054,1,1
gpu,21055,63239,1,1
gpu,21056,21055,1,1
gpu,21056,21312,1,1
gpu,21058,21012,1,1
gpu,21058,21065,1,1
gpu,21058,21182,1,1
gpu,21059,21060,1,1
gpu,21059,21082,1,1
gpu,21059,22076,1,1
gpu,21062,21264,1,1
gpu,21063,21064,1,1
gpu,21064,21231,1,1
gpu,21065,21067,1,1
gpu,21065,21320,1,1
gpu,21065,22060,1,1
gpu,21066,21065,1,1
gpu,21066,21237,1,1
gpu,21068,21062,1,1
gpu,21068,21270,1,1
gpu,21069,21033,1,1
gpu,21069,71336,1,1
gpu,21070,21074,1,1
gpu,21070,21924,1,1
gpu,21070,63169,1,1
gpu,21070,63191,1,1
gpu,21070,63195,1,1
gpu,21070,63285,1,1
gpu,21070,63298,1,1
gpu,21070,63305,1,1
gpu,21070,71336,1,1
gpu,21071,71336,1,1
gpu,21073,21075,1,1
gpu,21074,21073,1,1
gpu,21074,63194,1,1
gpu,21074,63245,1,1
gpu,21074,63271,1,1
gpu,21074,63305,1,1
gpu,21075,21033,1,1
gpu,21075,63248,1,1
gpu,21076,21064,1,1
gpu,21076,21250,1,1
gpu,21077,21061,1,1
gpu,21078,21080,1,1
gpu,21079,21070,1,1
gpu,21079,21074,1,1
gpu,21079,21078,1,1
gpu,21079,63140,1,1
gpu,21079,63153,1,1
gpu,21079,63195,1,1
gpu,21079,63245,1,1
gpu,21079,63305,1,1
gpu,21079,63319,1,1
gpu,21080,21075,1,1
gpu,21081,21064,1,1
gpu,21082,21066,1,1
gpu,21082,21083,1,1
gpu,21082,21193,1,1
gpu,21084,21085,1,1
gpu,21084,22014,1,1
gpu,21086,21087,1,1
gpu,21086,21088,1,1
gpu,21089,21091,1,1
gpu,21089,21092,1,1
gpu,21089,21093,1,1
gpu,21090,21089,1,1
gpu,21094,21095,1,1
gpu,21094,21096,1,1
gpu,21096,21107,1,1
gpu,21097,21264,1,1
gpu,21097,63300,1,1
gpu,21098,21099,1,1
gpu,21098,22035,1,1
gpu,21100,21101,1,1
gpu,21100,21132,1,1
gpu,21102,21103,1,1
gpu,21102,21114,1,1
gpu,21102,21150,1,1
gpu,21104,21231,1,1
gpu,21104,21282,1,1
gpu,21105,21092,1,1
gpu,21105,21131,1,1
gpu,21106,21107,1,1
gpu,21107,21116,1,1
gpu,21108,21109,1,1
gpu,21109,21121,1,1
gpu,21110,21143,1,1
gpu,21110,21174,1,1
gpu,21111,21112,1,1
gpu,21111,21113,1,1
gpu,21114,21115,1,1
gpu,21116,21127,1,1
gpu,21117,21100,1,1
gpu,21117,21164,1,1
gpu,21118,21112,1,1
gpu,21119,21120,1,1
gpu,21119,21121,1,1
gpu,21121,21161,1,1
gpu,21121,21174,1,1
gpu,21122,21123,1,1
gpu,21122,21124,1,1
gpu,21124,21160,1,1
gpu,21124,21164,1,1
gpu,21124,21171,1,1
gpu,21125,21126,1,1
gpu,21125,21127,1,1
gpu,21127,22035,1,1
gpu,21128,21130,1,1
gpu,21129,21128,1,1
gpu,21129,21227,1,1
gpu,21131,21150,1,1
gpu,21132,21133,1,1
gpu,21132,21159,1,1
gpu,21134,21088,1,1
gpu,21134,21138,1,1
gpu,21134,71337,1,1
gpu,21135,21162,1,1
gpu,21135,21177,1,1
gpu,21135,71337,1,1
gpu,21136,71337,1,1
gpu,21139,21140,1,1
gpu,21139,21144,1,1
gpu,21141,21146,1,1
gpu,21142,21141,1,1
gpu,21142,21144,1,1
gpu,21142,21145,1,1
gpu,21143,21142,1,1
gpu,21143,21170,1,1
gpu,21144,22018,1,1
gpu,21146,16141,1,1
gpu,21147,21148,1,1
gpu,21147,21149,1,1
gpu,21148,21171,1,1
gpu,21148,21174,1,1
gpu,21150,21151,1,1
gpu,21150,21166,1,1
gpu,21152,21154,1,1
gpu,21152,21155,1,1
gpu,21152,21156,1,1
gpu,21152,21157,1,1
gpu,21153,21152,1,1
gpu,21153,21167,1,1
gpu,21155,21139,1,1
gpu,21155,22046,1,1
gpu,21158,21166,1,1
gpu,21159,21112,1,1
gpu,21159,22005,1,1
gpu,21160,21109,1,1
gpu,21161,21143,1,1
gpu,21161,21174,1,1
gpu,21162,21092,1,1
gpu,21163,21164,1,1
gpu,21165,21166,1,1
gpu,21167,21169,1,1
gpu,21168,21170,1,1
gpu,21168,49132,1,1
gpu,21172,21169,1,1
gpu,21172,21227,1,1
gpu,21173,21174,1,1
gpu,21173,21175,1,1
gpu,21173,21176,1,1
gpu,21177,21232,1,1
gpu,21177,63212,1,1
gpu,21178,21191,1,1
gpu,21178,21212,1,1
gpu,21178,22119,1,1
gpu,21179,21425,1,1
gpu,21180,21182,1,1
gpu,21180,21183,1,1
gpu,21181,21180,1,1
gpu,21181,21191,1,1
gpu,21181,21206,1,1
gpu,21181,21207,1,1
gpu,21181,21212,1,1
gpu,21181,21218,1,1
gpu,21182,21204,1,1
gpu,21184,21043,1,1
gpu,21184,21188,1,1
gpu,21184,71338,1,1
gpu,21185,71338,1,1
gpu,21186,71338,1,1
gpu,21189,21208,1,1
gpu,21192,21218,1,1
gpu,21192,21918,1,1
gpu,21193,21194,1,1
gpu,21195,21196,1,1
gpu,21195,21197,1,1
gpu,21198,21291,1,1
gpu,21199,21098,1,1
gpu,21199,21200,1,1
gpu,21199,21277,1,1
gpu,21201,21203,1,1
gpu,21201,21204,1,1
gpu,21201,21205,1,1
gpu,21202,21201,1,1
gpu,21202,21576,1,1
gpu,21204,21189,1,1
gpu,21204,21618,1,1
gpu,21206,21289,1,1
gpu,21207,21198,1,1
gpu,21207,21303,1,1
gpu,21208,21210,1,1
gpu,21208,21419,1,1
gpu,21208,21426,1,1
gpu,21208,21432,1,1
gpu,21209,21208,1,1
gpu,21209,21215,1,1
gpu,21209,21326,1,1
gpu,21211,21289,1,1
gpu,21212,21321,1,1
gpu,21213,21214,1,1
gpu,21214,21193,1,1
gpu,21214,21295,1,1
gpu,21214,21303,1,1
gpu,21215,21216,1,1
gpu,21215,21491,1,1
gpu,21217,21218,1,1
gpu,21219,21223,1,1
gpu,21219,21224,1,1
gpu,21219,71339,1,1
gpu,21220,71339,1,1
gpu,21221,71339,1,1
gpu,21223,21190,1,1
gpu,21223,21430,1,1
gpu,21225,21226,1,1
gpu,21225,21227,1,1
gpu,21225,21228,1,1
gpu,21229,21230,1,1
gpu,21229,21310,1,1
gpu,21229,21735,1,1
gpu,21231,21062,1,1
gpu,21232,21096,1,1
gpu,21232,21233,1,1
gpu,21232,21260,1,1
gpu,21234,21129,1,1
gpu,21234,21277,1,1
gpu,21234,21305,1,1
gpu,21235,21190,1,1
gpu,21235,21223,1,1
gpu,21236,21190,1,1
gpu,21236,21294,1,1
gpu,21237,21238,1,1
gpu,21237,21324,1,1
gpu,21239,21046,1,1
gpu,21239,21241,1,1
gpu,21239,21257,1,1
gpu,21239,21267,1,1
gpu,21239,21274,1,1
gpu,21240,21047,1,1
gpu,21240,21239,1,1
gpu,21242,21325,1,1
gpu,21242,21922,1,1
gpu,21243,21038,1,1
gpu,21243,21250,1,1
gpu,21243,21251,1,1
gpu,21244,21246,1,1
gpu,21244,21247,1,1
gpu,21245,21010,1,1
gpu,21245,21065,1,1
gpu,21245,21244,1,1
gpu,21245,21320,1,1
gpu,21247,21431,1,1
gpu,21247,22061,1,1
gpu,21248,21249,1,1
gpu,21248,21250,1,1
gpu,21250,21068,1,1
gpu,21251,21068,1,1
gpu,21251,21253,1,1
gpu,21252,21019,1,1
gpu,21252,21251,1,1
gpu,21254,21256,1,1
gpu,21255,21254,1,1
gpu,21255,63293,1,1
gpu,21255,63297,1,1
gpu,21257,21259,1,1
gpu,21258,21240,1,1
gpu,21258,21257,1,1
gpu,21258,63237,1,1
gpu,21260,21261,1,1
gpu,21260,21282,1,1
gpu,21262,21266,1,1
gpu,21263,21262,1,1
gpu,21263,63258,1,1
gpu,21263,63346,1,1
gpu,21264,21231,1,1
gpu,21264,21254,1,1
gpu,21264,21263,1,1
gpu,21264,21295,1,1
gpu,21265,21264,1,1
gpu,21265,63316,1,1
gpu,21266,21065,1,1
gpu,21266,21245,1,1
gpu,21266,21296,1,1
gpu,21266,22060,1,1
gpu,21267,21009,1,1
gpu,21268,21269,1,1
gpu,21268,21270,1,1
gpu,21271,21273,1,1
gpu,21271,21274,1,1
gpu,21272,21047,1,1
gpu,21272,21052,1,1
gpu,21272,21271,1,1
gpu,21274,21050,1,1
gpu,21274,21051,1,1
gpu,21274,63236,1,1
gpu,21274,63252,1,1
gpu,21275,21276,1,1
gpu,21276,21310,1,1
gpu,21276,21574,1,1
gpu,21277,21278,1,1
gpu,21279,21280,1,1
gpu,21279,21676,1,1
gpu,21279,21722,1,1
gpu,21281,21817,1,1
gpu,21282,21283,1,1
gpu,21284,21285,1,1
gpu,21285,21544,1,1
gpu,21286,21287,1,1
gpu,21286,21288,1,1
gpu,21286,21784,1,1
gpu,21289,21290,1,1
gpu,21289,21321,1,1
gpu,21291,21223,1,1
gpu,21291,21292,1,1
gpu,21291,21316,1,1
gpu,21291,21430,1,1
gpu,21293,21294,1,1
gpu,21294,21192,1,1
gpu,21295,21270,1,1
gpu,21296,21128,1,1
gpu,21296,21301,1,1
gpu,21296,21726,1,1
gpu,21297,21301,1,1
gpu,21297,21302,1,1
gpu,21297,71340,1,1
gpu,21298,21196,1,1
gpu,21298,21548,1,1
gpu,21298,71340,1,1
gpu,21299,71340,1,1
gpu,21301,21204,1,1
gpu,21303,21178,1,1
gpu,21303,21304,1,1
gpu,21306,21307,1,1
gpu,21306,21377,1,1
gpu,21306,21398,1,1
gpu,21308,21234,1,1
gpu,21308,21309,1,1
gpu,21308,21310,1,1
gpu,21310,21311,1,1
gpu,21312,63236,1,1
gpu,21313,21315,1,1
gpu,21313,63262,1,1
gpu,21314,21027,1,1
gpu,21314,21313,1,1
gpu,21316,21922,1,1
gpu,21317,21031,1,1
gpu,21317,21318,1,1
gpu,21319,21338,1,1
gpu,21319,22106,1,1
gpu,21320,21322,1,1
gpu,21321,21206,1,1
gpu,21321,21320,1,1
gpu,21323,21209,1,1
gpu,21323,21223,1,1
gpu,21325,21185,1,1
gpu,21326,21294,1,1
gpu,21326,21327,1,1
gpu,21328,21329,1,1
gpu,21328,21996,1,1
gpu,21331,21025,1,1
gpu,21331,21328,1,1
gpu,21331,21333,1,1
gpu,21331,21358,1,1
gpu,21332,21331,1,1
gpu,21332,63026,1,1
gpu,21332,63107,1,1
gpu,21332,63178,1,1
gpu,21332,63180,1,1
gpu,21332,63273,1,1
gpu,21334,21021,1,1
gpu,21334,63248,1,1
gpu,21335,21343,1,1
gpu,21336,21337,1,1
gpu,21336,21347,1,1
gpu,21336,21354,1,1
gpu,21338,21330,1,1
gpu,21339,21343,1,1
gpu,21339,71341,1,1
gpu,21340,21356,1,1
gpu,21340,63151,1,1
gpu,21340,63159,1,1
gpu,21340,63168,1,1
gpu,21340,63233,1,1
gpu,21340,63241,1,1
gpu,21340,63269,1,1
gpu,21340,71341,1,1
gpu,21341,71341,1,1
gpu,21343,63277,1,1
gpu,21344,21345,1,1
gpu,21344,21395,1,1
gpu,21344,21412,1,1
gpu,21344,21415,1,1
gpu,21346,21433,1,1
gpu,21347,21390,1,1
gpu,21348,21397,1,1
gpu,21348,21414,1,1
gpu,21349,22117,1,1
gpu,21350,21351,1,1
gpu,21351,21408,1,1
gpu,21352,21353,1,1
gpu,21352,21400,1,1
gpu,21352,21417,1,1
gpu,21354,21433,1,1
gpu,21355,21357,1,1
gpu,21356,21024,1,1
gpu,21356,21355,1,1
gpu,21356,63168,1,1
gpu,21357,63242,1,1
gpu,21358,21359,1,1
gpu,21360,21361,1,1
gpu,21360,21398,1,1
gpu,21360,21436,1,1
gpu,21362,21363,1,1
gpu,21362,21364,1,1
gpu,21364,21330,1,1
gpu,21364,21358,1,1
gpu,21364,21394,1,1
gpu,21364,21424,1,1
gpu,21365,21367,1,1
gpu,21365,21393,1,1
gpu,21366,21368,1,1
gpu,21366,21404,1,1
gpu,21367,21366,1,1
gpu,21369,21424,1,1
gpu,21370,21281,1,1
gpu,21370,21346,1,1
gpu,21370,21371,1,1
gpu,21372,21376,1,1
gpu,21372,21377,1,1
gpu,21372,21378,1,1
gpu,21372,71342,1,1
gpu,21373,71342,1,1
gpu,21374,71342,1,1
gpu,21377,21472,1,1
gpu,21377,21483,1,1
gpu,21377,21905,1,1
gpu,21379,21215,1,1
gpu,21380,21384,1,1
gpu,21380,21385,1,1
gpu,21380,71343,1,1
gpu,21381,71343,1,1
gpu,21382,71343,1,1
gpu,21384,21913,1,1
gpu,21386,22078,1,1
gpu,21387,21392,1,1
gpu,21388,21366,1,1
gpu,21388,21387,1,1
gpu,21388,21404,1,1
gpu,21389,21388,1,1
gpu,21389,21391,1,1
gpu,21390,21389,1,1
gpu,21390,21393,1,1
gpu,21391,21982,1,1
gpu,21391,63027,1,1
gpu,21391,63045,1,1
gpu,21391,63068,1,1
gpu,21392,21405,1,1
gpu,21392,63044,1,1
gpu,21392,63089,1,1
gpu,21394,21336,1,1
gpu,21394,21407,1,1
gpu,21395,21396,1,1
gpu,21397,21349,1,1
gpu,21397,21384,1,1
gpu,21397,21414,1,1
gpu,21398,21410,1,1
gpu,21398,21968,1,1
gpu,21399,21403,1,1
gpu,21399,21404,1,1
gpu,21399,71344,1,1
gpu,21400,71344,1,1
gpu,21401,71344,1,1
gpu,21404,21426,1,1
gpu,21405,63044,1,1
gpu,21406,21405,1,1
gpu,21406,22307,1,1
gpu,21407,21395,1,1
gpu,21407,21406,1,1
gpu,21408,21404,1,1
gpu,21408,21427,1,1
gpu,21408,21435,1,1
gpu,21409,21410,1,1
gpu,21409,21411,1,1
gpu,21410,21436,1,1
gpu,21412,21306,1,1
gpu,21412,21413,1,1
gpu,21414,21384,1,1
gpu,21415,21407,1,1
gpu,21416,21338,1,1
gpu,21416,21424,1,1
gpu,21416,21425,1,1
gpu,21417,21346,1,1
gpu,21418,21077,1,1
gpu,21418,21369,1,1
gpu,21419,21404,1,1
gpu,21419,21423,1,1
gpu,21419,21439,1,1
gpu,21419,71345,1,1
gpu,21420,71345,1,1
gpu,21421,71345,1,1
gpu,21425,21370,1,1
gpu,21426,21439,1,1
gpu,21427,21426,1,1
gpu,21428,21431,1,1
gpu,21429,21428,1,1
gpu,21429,21432,1,1
gpu,21430,21198,1,1
gpu,21430,21429,1,1
gpu,21431,21440,1,1
gpu,21431,21684,1,1
gpu,21431,63260,1,1
gpu,21432,21184,1,1
gpu,21433,21338,1,1
gpu,21433,21434,1,1
gpu,21435,21351,1,1
gpu,21435,21437,1,1
gpu,21435,21790,1,1
gpu,21436,21435,1,1
gpu,21438,21440,1,1
gpu,21438,21441,1,1
gpu,21439,21034,1,1
gpu,21439,21438,1,1
gpu,21440,21684,1,1
gpu,21440,63254,1,1
gpu,21442,21444,1,1
gpu,21442,21445,1,1
gpu,21443,21442,1,1
gpu,21443,63071,1,1
gpu,21443,63174,1,1
gpu,21443,63264,1,1
gpu,21443,63279,1,1
gpu,21444,21005,1,1
gpu,21446,21319,1,1
gpu,21446,21447,1,1
gpu,21448,21449,1,1
gpu,21448,21450,1,1
gpu,21450,21185,1,1
gpu,21450,21325,1,1
gpu,21451,21452,1,1
gpu,21451,21499,1,1
gpu,21451,21507,1,1
gpu,21451,21704,1,1
gpu,21453,21454,1,1
gpu,21454,21512,1,1
gpu,21454,21655,1,1
gpu,21455,21531,1,1
gpu,21455,21585,1,1
gpu,21455,21724,1,1
gpu,21455,21944,1,1
gpu,21456,21827,1,1
gpu,21457,21459,1,1
gpu,21458,21457,1,1
gpu,21458,21585,1,1
gpu,21458,21633,1,1
gpu,21460,21464,1,1
gpu,21460,21465,1,1
gpu,21460,71346,1,1
gpu,21461,71346,1,1
gpu,21462,71346,1,1
gpu,21465,21581,1,1
gpu,21465,21655,1,1
gpu,21466,21470,1,1
gpu,21466,21471,1,1
gpu,21466,71347,1,1
gpu,21467,71347,1,1
gpu,21468,71347,1,1
gpu,21470,21202,1,1
gpu,21470,21510,1,1
gpu,21472,21456,1,1
gpu,21473,21476,1,1
gpu,21474,21473,1,1
gpu,21475,21474,1,1
gpu,21475,21730,1,1
gpu,21475,21734,1,1
gpu,21477,21478,1,1
gpu,21477,21479,1,1
gpu,21479,21427,1,1
gpu,21480,21479,1,1
gpu,21481,21497,1,1
gpu,21481,21686,1,1
gpu,21482,21483,1,1
gpu,21483,21718,1,1
gpu,21484,21208,1,1
gpu,21484,21486,1,1
gpu,21484,21690,1,1
gpu,21485,21379,1,1
gpu,21485,21484,1,1
gpu,21485,21497,1,1
gpu,21487,21379,1,1
gpu,21487,21481,1,1
gpu,21487,21488,1,1
gpu,21487,21528,1,1
gpu,21489,21490,1,1
gpu,21489,21491,1,1
gpu,21491,21720,1,1
gpu,21492,21496,1,1
gpu,21492,21690,1,1
